userId,movieId,title
194,172,"Empire Strikes Back, The (1980)"
94,62,Stargate (1994)
167,659,Arsenic and Old Lace (1944)
108,100,Fargo (1996)
230,304,Fly Away Home (1996)
181,927,"Flower of My Secret, The (Flor de mi secreto, La) (1995)"
54,302,L.A. Confidential (1997)
90,22,Braveheart (1995)
181,696,City Hall (1996)
286,357,One Flew Over the Cuckoo's Nest (1975)
14,269,"Full Monty, The (1997)"
311,179,"Clockwork Orange, A (1971)"
92,121,Independence Day (ID4) (1996)
21,440,Amityville II: The Possession (1982)
244,550,Die Hard: With a Vengeance (1995)
181,405,Mission: Impossible (1996)
65,806,Menace II Society (1993)
37,540,Money Train (1995)
44,443,"Birds, The (1963)"
244,183,Alien (1979)
1,265,"Hunt for Red October, The (1990)"
270,25,"Birdcage, The (1996)"
299,387,"Age of Innocence, The (1993)"
94,572,Blown Away (1994)
286,746,Real Genius (1985)
239,272,Good Will Hunting (1997)
216,55,"Professional, The (1994)"
254,121,Independence Day (ID4) (1996)
62,665,Alien 3 (1992)
178,385,True Lies (1994)
194,23,Taxi Driver (1976)
268,955,Before Sunrise (1995)
188,143,"Sound of Music, The (1965)"
276,294,Liar Liar (1997)
158,1098,Flirting With Disaster (1996)
207,845,That Thing You Do! (1996)
161,48,Hoop Dreams (1994)
305,654,Chinatown (1974)
47,324,Lost Highway (1997)
64,736,Shadowlands (1993)
191,751,Tomorrow Never Dies (1997)
7,378,Miracle on 34th Street (1994)
59,92,True Romance (1993)
69,268,Chasing Amy (1997)
10,461,Smoke (1995)
21,129,Bound (1996)
58,9,Dead Man Walking (1995)
194,152,Sleeper (1973)
7,200,"Shining, The (1980)"
113,126,"Spitfire Grill, The (1996)"
173,328,Conspiracy Theory (1997)
95,233,Under Siege (1992)
16,194,"Sting, The (1973)"
59,323,Dante's Peak (1997)
311,654,Chinatown (1974)
292,589,"Wild Bunch, The (1969)"
43,203,Unforgiven (1992)
79,50,Star Wars (1977)
235,70,Four Weddings and a Funeral (1994)
125,190,Henry V (1989)
284,322,Murder at 1600 (1997)
303,161,Top Gun (1986)
254,378,Miracle on 34th Street (1994)
255,1034,"Quest, The (1996)"
104,301,In & Out (1997)
90,923,Raise the Red Lantern (1991)
6,463,"Secret of Roan Inish, The (1994)"
279,122,"Cable Guy, The (1996)"
286,298,Face/Off (1997)
222,448,"Omen, The (1976)"
297,57,Priest (1994)
42,625,"Sword in the Stone, The (1963)"
130,1217,Assassins (1995)
254,357,One Flew Over the Cuckoo's Nest (1975)
109,475,Trainspotting (1996)
230,1444,That Darn Cat! (1965)
244,310,"Rainmaker, The (1997)"
6,301,In & Out (1997)
36,748,"Saint, The (1997)"
256,443,"Birds, The (1963)"
102,515,"Boot, Das (1981)"
104,285,Secrets & Lies (1996)
21,447,Carrie (1976)
111,301,In & Out (1997)
18,408,"Close Shave, A (1995)"
25,222,Star Trek: First Contact (1996)
110,944,Renaissance Man (1994)
270,98,"Silence of the Lambs, The (1991)"
68,237,Jerry Maguire (1996)
83,215,Field of Dreams (1989)
6,258,Contact (1997)
89,216,When Harry Met Sally... (1989)
128,317,In the Name of the Father (1993)
305,512,Wings of Desire (1987)
184,412,"Very Brady Sequel, A (1996)"
286,175,Brazil (1985)
279,1428,SubUrbia (1997)
256,86,"Remains of the Day, The (1993)"
221,48,Hoop Dreams (1994)
140,332,Kiss the Girls (1997)
190,977,"Substitute, The (1996)"
11,227,Star Trek VI: The Undiscovered Country (1991)
201,203,Unforgiven (1992)
150,181,Return of the Jedi (1983)
126,245,"Devil's Own, The (1997)"
20,208,Young Frankenstein (1974)
144,742,Ransom (1996)
181,930,Chain Reaction (1996)
109,566,Clear and Present Danger (1994)
85,1065,Koyaanisqatsi (1983)
213,133,Gone with the Wind (1939)
222,379,Tales From the Crypt Presents: Demon Knight (1995)
223,11,Seven (Se7en) (1995)
215,421,William Shakespeare's Romeo and Juliet (1996)
218,208,Young Frankenstein (1974)
174,937,"Thousand Acres, A (1997)"
275,186,"Blues Brothers, The (1980)"
68,742,Ransom (1996)
268,583,Romeo Is Bleeding (1993)
160,462,Like Water For Chocolate (Como agua para chocolate) (1992)
195,273,Heat (1995)
224,178,12 Angry Men (1957)
5,110,Operation Dumbo Drop (1995)
99,1016,Con Air (1997)
2,251,Shall We Dance? (1996)
292,9,Dead Man Walking (1995)
72,568,Speed (1994)
85,228,Star Trek: The Wrath of Khan (1982)
83,281,"River Wild, The (1994)"
92,831,Escape from L.A. (1996)
7,543,"Misérables, Les (1995)"
87,401,"Brady Bunch Movie, The (1995)"
287,926,Down Periscope (1996)
1,155,Dirty Dancing (1987)
234,632,Sophie's Choice (1982)
222,53,Natural Born Killers (1994)
24,64,"Shawshank Redemption, The (1994)"
7,554,Waterworld (1995)
82,56,Pulp Fiction (1994)
161,318,Schindler's List (1993)
196,393,Mrs. Doubtfire (1993)
56,91,"Nightmare Before Christmas, The (1993)"
82,477,Matilda (1996)
7,472,Dragonheart (1996)
256,761,Nick of Time (1995)
226,56,Pulp Fiction (1994)
279,741,"Last Supper, The (1995)"
308,1286,Shall We Dance? (1937)
16,8,Babe (1995)
180,202,Groundhog Day (1993)
203,93,Welcome to the Dollhouse (1995)
145,56,Pulp Fiction (1994)
288,305,"Ice Storm, The (1997)"
84,742,Ransom (1996)
44,644,"Thin Blue Line, The (1988)"
17,13,Mighty Aphrodite (1995)
313,117,"Rock, The (1996)"
148,1,Toy Story (1995)
197,347,Wag the Dog (1997)
21,164,"Abyss, The (1989)"
279,982,Maximum Risk (1996)
239,491,"Adventures of Robin Hood, The (1938)"
185,287,Marvin's Room (1996)
297,89,Blade Runner (1982)
303,68,"Crow, The (1994)"
186,250,"Fifth Element, The (1997)"
73,206,Akira (1988)
104,756,Father of the Bride Part II (1995)
94,216,When Harry Met Sally... (1989)
239,194,"Sting, The (1973)"
197,511,Lawrence of Arabia (1962)
280,1,Toy Story (1995)
1,117,"Rock, The (1996)"
224,583,Romeo Is Bleeding (1993)
303,397,Striking Distance (1993)
60,162,On Golden Pond (1981)
198,258,Contact (1997)
239,513,"Third Man, The (1949)"
6,69,Forrest Gump (1994)
233,375,Showgirls (1995)
85,642,"Grifters, The (1990)"
110,38,"Net, The (1995)"
184,522,Down by Law (1986)
99,873,Picture Perfect (1997)
13,418,Cinderella (1950)
201,518,Miller's Crossing (1990)
13,858,Amityville: Dollhouse (1996)
214,131,Breakfast at Tiffany's (1961)
296,228,Star Trek: The Wrath of Khan (1982)
222,87,Searching for Bobby Fischer (1993)
279,725,Exit to Eden (1994)
217,182,GoodFellas (1990)
85,433,Heathers (1989)
239,234,Jaws (1975)
13,72,"Mask, The (1994)"
194,77,"Firm, The (1993)"
208,663,Being There (1979)
109,178,12 Angry Men (1957)
230,172,"Empire Strikes Back, The (1980)"
59,485,My Fair Lady (1964)
313,478,"Philadelphia Story, The (1940)"
70,1133,Escape to Witch Mountain (1975)
62,182,GoodFellas (1990)
198,234,Jaws (1975)
65,125,Phenomenon (1996)
174,660,Fried Green Tomatoes (1991)
90,12,"Usual Suspects, The (1995)"
130,1248,Blink (1994)
100,354,"Wedding Singer, The (1998)"
283,432,Fantasia (1940)
275,418,Cinderella (1950)
311,98,"Silence of the Lambs, The (1991)"
195,751,Tomorrow Never Dies (1997)
130,105,Sgt. Bilko (1996)
269,252,"Lost World: Jurassic Park, The (1997)"
286,73,Maverick (1994)
7,623,Angels in the Outfield (1994)
56,222,Star Trek: First Contact (1996)
210,204,Back to the Future (1985)
239,9,Dead Man Walking (1995)
96,87,Searching for Bobby Fischer (1993)
297,73,Maverick (1994)
249,239,Sneakers (1992)
94,860,"Believers, The (1987)"
84,121,Independence Day (ID4) (1996)
275,265,"Hunt for Red October, The (1990)"
135,1046,Malice (1993)
291,1178,Major Payne (1994)
125,382,"Adventures of Priscilla, Queen of the Desert, The (1994)"
70,399,"Three Musketeers, The (1993)"
311,9,Dead Man Walking (1995)
301,523,Cool Hand Luke (1967)
152,685,Executive Decision (1996)
244,172,"Empire Strikes Back, The (1980)"
275,1091,Pete's Dragon (1977)
53,281,"River Wild, The (1994)"
198,118,Twister (1996)
244,790,Tommy Boy (1995)
26,125,Phenomenon (1996)
151,13,Mighty Aphrodite (1995)
124,496,It's a Wonderful Life (1946)
24,191,Amadeus (1984)
271,65,What's Eating Gilbert Grape (1993)
307,634,Microcosmos: Le peuple de l'herbe (1996)
294,1245,Gridlock'd (1997)
234,241,"Last of the Mohicans, The (1992)"
25,501,Dumbo (1941)
293,137,Big Night (1996)
201,432,Fantasia (1940)
75,240,Beavis and Butt-head Do America (1996)
13,181,Return of the Jedi (1983)
207,68,"Crow, The (1994)"
2,50,Star Wars (1977)
313,566,Clear and Present Danger (1994)
144,125,Phenomenon (1996)
188,443,"Birds, The (1963)"
276,324,Lost Highway (1997)
145,974,Eye for an Eye (1996)
72,234,Jaws (1975)
83,385,True Lies (1994)
181,619,Extreme Measures (1996)
109,402,Ghost (1990)
207,107,Moll Flanders (1996)
185,216,When Harry Met Sally... (1989)
14,213,"Room with a View, A (1986)"
149,319,Everyone Says I Love You (1996)
57,79,"Fugitive, The (1993)"
230,963,Some Folks Call It a Sling Blade (1993)
176,875,She's So Lovely (1997)
253,97,Dances with Wolves (1990)
284,269,"Full Monty, The (1997)"
106,526,Ben-Hur (1959)
121,180,Apocalypse Now (1979)
62,86,"Remains of the Day, The (1993)"
291,418,Cinderella (1950)
84,1033,Homeward Bound II: Lost in San Francisco (1996)
293,380,Star Trek: Generations (1994)
207,58,Quiz Show (1994)
194,187,"Godfather: Part II, The (1974)"
109,97,Dances with Wolves (1990)
283,845,That Thing You Do! (1996)
297,275,Sense and Sensibility (1995)
181,334,U Turn (1997)
78,255,My Best Friend's Wedding (1997)
11,425,Bob Roberts (1992)
308,59,Three Colors: Red (1994)
193,1078,Oliver & Company (1988)
297,234,Jaws (1975)
87,585,Son in Law (1993)
250,204,Back to the Future (1985)
8,50,Star Wars (1977)
186,148,"Ghost and the Darkness, The (1996)"
312,692,"American President, The (1995)"
91,683,Rocket Man (1997)
5,454,Bastard Out of Carolina (1996)
291,376,Houseguest (1994)
175,127,"Godfather, The (1972)"
145,737,Sirens (1994)
7,644,"Thin Blue Line, The (1988)"
276,419,Mary Poppins (1964)
83,210,Indiana Jones and the Last Crusade (1989)
102,524,"Great Dictator, The (1940)"
153,174,Raiders of the Lost Ark (1981)
62,302,L.A. Confidential (1997)
49,995,"Kiss Me, Guido (1997)"
268,298,Face/Off (1997)
207,554,Waterworld (1995)
313,616,Night of the Living Dead (1968)
286,44,Dolores Claiborne (1994)
279,168,Monty Python and the Holy Grail (1974)
276,474,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)
62,59,Three Colors: Red (1994)
254,219,"Nightmare on Elm Street, A (1984)"
83,97,Dances with Wolves (1990)
63,100,Fargo (1996)
16,178,12 Angry Men (1957)
297,233,Under Siege (1992)
90,945,Charade (1963)
85,25,"Birdcage, The (1996)"
42,98,"Silence of the Lambs, The (1991)"
303,393,Mrs. Doubtfire (1993)
274,50,Star Wars (1977)
104,299,Hoodlum (1997)
94,792,Bullets Over Broadway (1994)
184,98,"Silence of the Lambs, The (1991)"
293,708,"Sex, Lies, and Videotape (1989)"
248,589,"Wild Bunch, The (1969)"
18,950,Georgia (1995)
217,27,Bad Boys (1995)
200,892,Flubber (1997)
201,148,"Ghost and the Darkness, The (1996)"
296,222,Star Trek: First Contact (1996)
7,662,Somewhere in Time (1980)
196,381,Muriel's Wedding (1994)
69,427,To Kill a Mockingbird (1962)
72,196,Dead Poets Society (1989)
256,472,Dragonheart (1996)
128,182,GoodFellas (1990)
151,747,Benny & Joon (1993)
7,171,Delicatessen (1991)
286,85,"Ref, The (1994)"
172,220,"Mirror Has Two Faces, The (1996)"
308,516,Local Hero (1983)
190,974,Eye for an Eye (1996)
82,756,Father of the Bride Part II (1995)
308,436,"American Werewolf in London, An (1981)"
59,235,Mars Attacks! (1996)
64,1063,"Little Princess, A (1995)"
145,756,Father of the Bride Part II (1995)
220,298,Face/Off (1997)
21,324,Lost Highway (1997)
285,269,"Full Monty, The (1997)"
207,65,What's Eating Gilbert Grape (1993)
198,658,Pump Up the Volume (1990)
220,333,"Game, The (1997)"
210,70,Four Weddings and a Funeral (1994)
181,14,"Postino, Il (1994)"
158,128,Supercop (1992)
143,682,I Know What You Did Last Summer (1997)
75,237,Jerry Maguire (1996)
199,221,Breaking the Waves (1996)
223,1150,Last Dance (1996)
297,25,"Birdcage, The (1996)"
276,78,Free Willy (1993)
299,847,Looking for Richard (1996)
293,325,Crash (1996)
301,138,D3: The Mighty Ducks (1996)
1,47,Ed Wood (1994)
164,281,"River Wild, The (1994)"
96,673,Cape Fear (1962)
291,1016,Con Air (1997)
7,451,Grease (1978)
233,177,"Good, The Bad and The Ugly, The (1966)"
6,517,Manhattan (1979)
202,283,Emma (1996)
214,117,"Rock, The (1996)"
184,602,"American in Paris, An (1951)"
277,257,Men in Black (1997)
194,212,"Unbearable Lightness of Being, The (1988)"
95,68,"Crow, The (1994)"
25,257,Men in Black (1997)
6,23,Taxi Driver (1976)
38,573,Body Snatchers (1993)
313,436,"American Werewolf in London, An (1981)"
22,241,"Last of the Mohicans, The (1992)"
262,617,"Blue Angel, The (Blaue Engel, Der) (1930)"
130,569,Wolf (1994)
66,181,Return of the Jedi (1983)
21,948,Booty Call (1997)
181,1332,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993)
262,174,Raiders of the Lost Ark (1981)
206,302,L.A. Confidential (1997)
222,22,Braveheart (1995)
76,61,Three Colors: White (1994)
151,703,Widows' Peak (1994)
314,28,Apollo 13 (1995)
13,147,"Long Kiss Goodnight, The (1996)"
44,258,Contact (1997)
303,418,Cinderella (1950)
16,89,Blade Runner (1982)
270,558,Heavenly Creatures (1994)
248,117,"Rock, The (1996)"
125,318,Schindler's List (1993)
138,523,Cool Hand Luke (1967)
268,386,Addams Family Values (1993)
291,15,Mr. Holland's Opus (1995)
234,147,"Long Kiss Goodnight, The (1996)"
239,96,Terminator 2: Judgment Day (1991)
15,331,"Edge, The (1997)"
94,155,Dirty Dancing (1987)
136,89,Blade Runner (1982)
223,423,E.T. the Extra-Terrestrial (1982)
82,194,"Sting, The (1973)"
145,355,Sphere (1998)
280,845,That Thing You Do! (1996)
179,339,Mad City (1997)
178,199,"Bridge on the River Kwai, The (1957)"
307,949,How to Make an American Quilt (1995)
10,488,Sunset Blvd. (1950)
116,331,"Edge, The (1997)"
23,258,Contact (1997)
308,174,Raiders of the Lost Ark (1981)
185,114,Wallace & Gromit: The Best of Aardman Animation (1996)
188,237,Jerry Maguire (1996)
118,654,Chinatown (1974)
246,721,Mallrats (1995)
234,98,"Silence of the Lambs, The (1991)"
194,239,Sneakers (1992)
94,24,Rumble in the Bronx (1995)
122,378,Miracle on 34th Street (1994)
312,100,Fargo (1996)
262,64,"Shawshank Redemption, The (1994)"
154,242,Kolya (1996)
223,763,Happy Gilmore (1996)
99,403,Batman (1989)
83,43,Disclosure (1994)
130,307,"Devil's Advocate, The (1997)"
174,402,Ghost (1990)
256,487,Roman Holiday (1953)
59,177,"Good, The Bad and The Ugly, The (1966)"
161,168,Monty Python and the Holy Grail (1974)
244,53,Natural Born Killers (1994)
250,196,Dead Poets Society (1989)
43,40,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)"
285,150,Swingers (1996)
42,953,Unstrung Heroes (1995)
97,670,Body Snatchers (1993)
122,510,"Magnificent Seven, The (1954)"
61,323,Dante's Peak (1997)
222,106,Diabolique (1996)
4,264,Mimic (1997)
304,259,George of the Jungle (1997)
37,403,Batman (1989)
49,68,"Crow, The (1994)"
303,1098,Flirting With Disaster (1996)
165,372,Jeffrey (1995)
176,324,Lost Highway (1997)
3,335,How to Be a Player (1997)
56,869,Fools Rush In (1997)
44,15,Mr. Holland's Opus (1995)
190,117,"Rock, The (1996)"
29,189,"Grand Day Out, A (1992)"
94,174,Raiders of the Lost Ark (1981)
130,949,How to Make an American Quilt (1995)
117,181,Return of the Jedi (1983)
303,779,Drop Zone (1994)
19,435,Butch Cassidy and the Sundance Kid (1969)
194,191,Amadeus (1984)
158,24,Rumble in the Bronx (1995)
56,447,Carrie (1976)
262,223,Sling Blade (1996)
181,1334,Somebody to Love (1994)
214,137,Big Night (1996)
92,747,Benny & Joon (1993)
188,96,Terminator 2: Judgment Day (1991)
58,173,"Princess Bride, The (1987)"
244,154,Monty Python's Life of Brian (1979)
134,879,"Peacemaker, The (1997)"
298,625,"Sword in the Stone, The (1963)"
254,230,Star Trek IV: The Voyage Home (1986)
230,138,D3: The Mighty Ducks (1996)
16,209,This Is Spinal Tap (1984)
151,835,"Gay Divorcee, The (1934)"
181,1327,Captives (1994)
145,1248,Blink (1994)
200,588,Beauty and the Beast (1991)
248,257,Men in Black (1997)
297,432,Fantasia (1940)
312,133,Gone with the Wind (1939)
151,12,"Usual Suspects, The (1995)"
110,568,Speed (1994)
305,483,Casablanca (1942)
141,258,Contact (1997)
44,240,Beavis and Butt-head Do America (1996)
186,263,Steel (1997)
214,213,"Room with a View, A (1986)"
233,208,Young Frankenstein (1974)
104,287,Marvin's Room (1996)
312,153,"Fish Called Wanda, A (1988)"
1,222,Star Trek: First Contact (1996)
206,323,Dante's Peak (1997)
230,419,Mary Poppins (1964)
56,450,Star Trek V: The Final Frontier (1989)
94,651,Glory (1989)
205,316,As Good As It Gets (1997)
14,174,Raiders of the Lost Ark (1981)
268,790,Tommy Boy (1995)
276,1081,Curdled (1996)
83,929,Harriet the Spy (1996)
268,580,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)"
222,1041,Forget Paris (1995)
279,89,Blade Runner (1982)
5,424,Children of the Corn: The Gathering (1996)
112,331,"Edge, The (1997)"
296,429,"Day the Earth Stood Still, The (1951)"
18,202,Groundhog Day (1993)
13,868,Hearts and Minds (1996)
87,210,Indiana Jones and the Last Crusade (1989)
10,285,Secrets & Lies (1996)
181,328,Conspiracy Theory (1997)
23,463,"Secret of Roan Inish, The (1994)"
253,746,Real Genius (1985)
234,228,Star Trek: The Wrath of Khan (1982)
299,1047,Multiplicity (1996)
66,1,Toy Story (1995)
216,174,Raiders of the Lost Ark (1981)
290,208,Young Frankenstein (1974)
79,1161,Palookaville (1996)
264,448,"Omen, The (1976)"
4,303,Ulee's Gold (1997)
144,831,Escape from L.A. (1996)
138,517,Manhattan (1979)
64,433,Heathers (1989)
5,1,Toy Story (1995)
276,357,One Flew Over the Cuckoo's Nest (1975)
62,433,Heathers (1989)
239,475,Trainspotting (1996)
293,166,Manon of the Spring (Manon des sources) (1986)
130,234,Jaws (1975)
264,70,Four Weddings and a Funeral (1994)
208,197,"Graduate, The (1967)"
24,763,Happy Gilmore (1996)
279,1162,Phat Beach (1996)
3,245,"Devil's Own, The (1997)"
101,596,"Hunchback of Notre Dame, The (1996)"
162,1019,"Die xue shuang xiong (Killer, The) (1989)"
223,908,Half Baked (1998)
99,246,Chasing Amy (1997)
239,430,Duck Soup (1933)
160,160,Glengarry Glen Ross (1992)
172,580,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)"
303,1160,Love! Valour! Compassion! (1997)
54,676,"Crucible, The (1996)"
44,507,"Streetcar Named Desire, A (1951)"
210,97,Dances with Wolves (1990)
164,930,Chain Reaction (1996)
299,240,Beavis and Butt-head Do America (1996)
28,217,Bram Stoker's Dracula (1992)
305,79,"Fugitive, The (1993)"
18,729,Nell (1994)
82,343,Alien: Resurrection (1997)
109,1012,Private Parts (1997)
207,25,"Birdcage, The (1996)"
92,1209,Mixed Nuts (1994)
109,1,Toy Story (1995)
15,222,Star Trek: First Contact (1996)
58,709,Strictly Ballroom (1992)
303,693,Casino (1995)
152,111,"Truth About Cats & Dogs, The (1996)"
194,160,Glengarry Glen Ross (1992)
92,241,"Last of the Mohicans, The (1992)"
77,91,"Nightmare Before Christmas, The (1993)"
244,662,Somewhere in Time (1980)
177,321,Mother (1996)
131,221,Breaking the Waves (1996)
197,302,L.A. Confidential (1997)
227,50,Star Wars (1977)
85,282,"Time to Kill, A (1996)"
295,72,"Mask, The (1994)"
181,1,Toy Story (1995)
277,255,My Best Friend's Wedding (1997)
279,96,Terminator 2: Judgment Day (1991)
1,253,"Pillow Book, The (1995)"
18,182,GoodFellas (1990)
276,568,Speed (1994)
87,177,"Good, The Bad and The Ugly, The (1966)"
177,69,Forrest Gump (1994)
213,13,Mighty Aphrodite (1995)
125,134,Citizen Kane (1941)
128,739,Pretty Woman (1990)
291,428,Harold and Maude (1971)
25,208,Young Frankenstein (1974)
288,272,Good Will Hunting (1997)
207,1350,Crows and Sparrows (1949)
271,56,Pulp Fiction (1994)
5,363,Sudden Death (1995)
274,748,"Saint, The (1997)"
70,419,Mary Poppins (1964)
311,559,Interview with the Vampire (1994)
151,919,"City of Lost Children, The (1995)"
199,268,Chasing Amy (1997)
201,209,This Is Spinal Tap (1984)
99,274,Sabrina (1995)
11,740,Jane Eyre (1996)
59,77,"Firm, The (1993)"
184,277,Restoration (1995)
